"date","store","item","sales"
2014-11-25,2,"Formal Shirts",68
2014-11-26,2,"Formal Shirts",63
2014-11-27,2,"Formal Shirts",58
2014-11-28,2,"Formal Shirts",86
2014-11-29,2,"Formal Shirts",87
2014-11-30,2,"Formal Shirts",69
2014-12-01,2,"Formal Shirts",39
2014-12-02,2,"Formal Shirts",46
2014-12-03,2,"Formal Shirts",58
2014-12-04,2,"Formal Shirts",38
2014-12-05,2,"Formal Shirts",65
2014-12-06,2,"Formal Shirts",61
2014-12-07,2,"Formal Shirts",73
2014-12-08,2,"Formal Shirts",46
2014-12-09,2,"Formal Shirts",57
2014-12-10,2,"Formal Shirts",50
2014-12-11,2,"Formal Shirts",54
2014-12-12,2,"Formal Shirts",70
2014-12-13,2,"Formal Shirts",84
2014-12-14,2,"Formal Shirts",56
2014-12-15,2,"Formal Shirts",38
2014-12-16,2,"Formal Shirts",47
2014-12-17,2,"Formal Shirts",52
2014-12-18,2,"Formal Shirts",56
2014-12-19,2,"Formal Shirts",63
2014-12-20,2,"Formal Shirts",54
2014-12-21,2,"Formal Shirts",65
2014-12-22,2,"Formal Shirts",34
2014-12-23,2,"Formal Shirts",46
2014-12-24,2,"Formal Shirts",64
2014-12-25,2,"Formal Shirts",54
2014-12-26,2,"Formal Shirts",51
2014-12-27,2,"Formal Shirts",66
2014-12-28,2,"Formal Shirts",63
2014-12-29,2,"Formal Shirts",48
2014-12-30,2,"Formal Shirts",49
2014-12-31,2,"Formal Shirts",52
2015-01-01,2,"Formal Shirts",35
2015-01-02,2,"Formal Shirts",55
2015-01-03,2,"Formal Shirts",63
2015-01-04,2,"Formal Shirts",62
2015-01-05,2,"Formal Shirts",42
2015-01-06,2,"Formal Shirts",38
2015-01-07,2,"Formal Shirts",49
2015-01-08,2,"Formal Shirts",49
2015-01-09,2,"Formal Shirts",51
2015-01-10,2,"Formal Shirts",70
2015-01-11,2,"Formal Shirts",63
2015-01-12,2,"Formal Shirts",41
2015-01-13,2,"Formal Shirts",43
2015-01-14,2,"Formal Shirts",48
2015-01-15,2,"Formal Shirts",52
2015-01-16,2,"Formal Shirts",49
2015-01-17,2,"Formal Shirts",43
2015-01-18,2,"Formal Shirts",50
2015-01-19,2,"Formal Shirts",40
2015-01-20,2,"Formal Shirts",61
2015-01-21,2,"Formal Shirts",36
2015-01-22,2,"Formal Shirts",62
2015-01-23,2,"Formal Shirts",41
2015-01-24,2,"Formal Shirts",62
2015-01-25,2,"Formal Shirts",66
2015-01-26,2,"Formal Shirts",53
2015-01-27,2,"Formal Shirts",43
2015-01-28,2,"Formal Shirts",52
2015-01-29,2,"Formal Shirts",51
2015-01-30,2,"Formal Shirts",52
2015-01-31,2,"Formal Shirts",50
2015-02-01,2,"Formal Shirts",54
2015-02-02,2,"Formal Shirts",46
2015-02-03,2,"Formal Shirts",59
2015-02-04,2,"Formal Shirts",50
2015-02-05,2,"Formal Shirts",55
2015-02-06,2,"Formal Shirts",57
2015-02-07,2,"Formal Shirts",69
2015-02-08,2,"Formal Shirts",71
2015-02-09,2,"Formal Shirts",45
2015-02-10,2,"Formal Shirts",39
2015-02-11,2,"Formal Shirts",42
2015-02-12,2,"Formal Shirts",60
2015-02-13,2,"Formal Shirts",52
2015-02-14,2,"Formal Shirts",58
2015-02-15,2,"Formal Shirts",70
2015-02-16,2,"Formal Shirts",41
2015-02-17,2,"Formal Shirts",44
2015-02-18,2,"Formal Shirts",49
2015-02-19,2,"Formal Shirts",49
2015-02-20,2,"Formal Shirts",60
2015-02-21,2,"Formal Shirts",68
2015-02-22,2,"Formal Shirts",68
2015-02-23,2,"Formal Shirts",47
2015-02-24,2,"Formal Shirts",44
2015-02-25,2,"Formal Shirts",41
2015-02-26,2,"Formal Shirts",61
2015-02-27,2,"Formal Shirts",62
2015-02-28,2,"Formal Shirts",58
2015-03-01,2,"Formal Shirts",87
2015-03-02,2,"Formal Shirts",52
2015-03-03,2,"Formal Shirts",65
2015-03-04,2,"Formal Shirts",71
2015-03-05,2,"Formal Shirts",55
2015-03-06,2,"Formal Shirts",62
2015-03-07,2,"Formal Shirts",69
2015-03-08,2,"Formal Shirts",80
2015-03-09,2,"Formal Shirts",69
2015-03-10,2,"Formal Shirts",53
2015-03-11,2,"Formal Shirts",64
2015-03-12,2,"Formal Shirts",70
2015-03-13,2,"Formal Shirts",62
2015-03-14,2,"Formal Shirts",83
2015-03-15,2,"Formal Shirts",79
2015-03-16,2,"Formal Shirts",40
2015-03-17,2,"Formal Shirts",58
2015-03-18,2,"Formal Shirts",61
2015-03-19,2,"Formal Shirts",72
2015-03-20,2,"Formal Shirts",79
2015-03-21,2,"Formal Shirts",58
2015-03-22,2,"Formal Shirts",78
2015-03-23,2,"Formal Shirts",45
2015-03-24,2,"Formal Shirts",65
2015-03-25,2,"Formal Shirts",78
2015-03-26,2,"Formal Shirts",75
2015-03-27,2,"Formal Shirts",75
2015-03-28,2,"Formal Shirts",60
2015-03-29,2,"Formal Shirts",108
2015-03-30,2,"Formal Shirts",48
2015-03-31,2,"Formal Shirts",51
2015-04-01,2,"Formal Shirts",79
2015-04-02,2,"Formal Shirts",80
2015-04-03,2,"Formal Shirts",90
2015-04-04,2,"Formal Shirts",94
2015-04-05,2,"Formal Shirts",100
2015-04-06,2,"Formal Shirts",63
2015-04-07,2,"Formal Shirts",68
2015-04-08,2,"Formal Shirts",77
2015-04-09,2,"Formal Shirts",69
2015-04-10,2,"Formal Shirts",82
2015-04-11,2,"Formal Shirts",97
2015-04-12,2,"Formal Shirts",95
2015-04-13,2,"Formal Shirts",71
2015-04-14,2,"Formal Shirts",57
2015-04-15,2,"Formal Shirts",76
2015-04-16,2,"Formal Shirts",89
2015-04-17,2,"Formal Shirts",102
2015-04-18,2,"Formal Shirts",68
2015-04-19,2,"Formal Shirts",93
2015-04-20,2,"Formal Shirts",54
2015-04-21,2,"Formal Shirts",81
2015-04-22,2,"Formal Shirts",64
2015-04-23,2,"Formal Shirts",83
2015-04-24,2,"Formal Shirts",84
2015-04-25,2,"Formal Shirts",100
2015-04-26,2,"Formal Shirts",102
2015-04-27,2,"Formal Shirts",59
2015-04-28,2,"Formal Shirts",76
2015-04-29,2,"Formal Shirts",83
2015-04-30,2,"Formal Shirts",97
2015-05-01,2,"Formal Shirts",105
2015-05-02,2,"Formal Shirts",97
2015-05-03,2,"Formal Shirts",112
2015-05-04,2,"Formal Shirts",57
2015-05-05,2,"Formal Shirts",81
2015-05-06,2,"Formal Shirts",89
2015-05-07,2,"Formal Shirts",83
2015-05-08,2,"Formal Shirts",84
2015-05-09,2,"Formal Shirts",76
2015-05-10,2,"Formal Shirts",102
2015-05-11,2,"Formal Shirts",71
2015-05-12,2,"Formal Shirts",69
2015-05-13,2,"Formal Shirts",70
2015-05-14,2,"Formal Shirts",99
2015-05-15,2,"Formal Shirts",86
2015-05-16,2,"Formal Shirts",104
2015-05-17,2,"Formal Shirts",99
2015-05-18,2,"Formal Shirts",70
2015-05-19,2,"Formal Shirts",71
2015-05-20,2,"Formal Shirts",81
2015-05-21,2,"Formal Shirts",80
2015-05-22,2,"Formal Shirts",109
2015-05-23,2,"Formal Shirts",90
2015-05-24,2,"Formal Shirts",99
2015-05-25,2,"Formal Shirts",61
2015-05-26,2,"Formal Shirts",68
2015-05-27,2,"Formal Shirts",81
2015-05-28,2,"Formal Shirts",92
2015-05-29,2,"Formal Shirts",94
2015-05-30,2,"Formal Shirts",97
2015-05-31,2,"Formal Shirts",119
2015-06-01,2,"Formal Shirts",73
2015-06-02,2,"Formal Shirts",81
2015-06-03,2,"Formal Shirts",76
2015-06-04,2,"Formal Shirts",84
2015-06-05,2,"Formal Shirts",109
2015-06-06,2,"Formal Shirts",111
2015-06-07,2,"Formal Shirts",108
2015-06-08,2,"Formal Shirts",77
2015-06-09,2,"Formal Shirts",70
2015-06-10,2,"Formal Shirts",83
2015-06-11,2,"Formal Shirts",100
2015-06-12,2,"Formal Shirts",87
2015-06-13,2,"Formal Shirts",94
2015-06-14,2,"Formal Shirts",112
2015-06-15,2,"Formal Shirts",78
2015-06-16,2,"Formal Shirts",93
2015-06-17,2,"Formal Shirts",80
2015-06-18,2,"Formal Shirts",91
2015-06-19,2,"Formal Shirts",114
2015-06-20,2,"Formal Shirts",101
2015-06-21,2,"Formal Shirts",104
2015-06-22,2,"Formal Shirts",78
2015-06-23,2,"Formal Shirts",96
2015-06-24,2,"Formal Shirts",94
2015-06-25,2,"Formal Shirts",90
2015-06-26,2,"Formal Shirts",82
2015-06-27,2,"Formal Shirts",121
2015-06-28,2,"Formal Shirts",103
2015-06-29,2,"Formal Shirts",71
2015-06-30,2,"Formal Shirts",95
2015-07-01,2,"Formal Shirts",86
2015-07-02,2,"Formal Shirts",100
2015-07-03,2,"Formal Shirts",107
2015-07-04,2,"Formal Shirts",106
2015-07-05,2,"Formal Shirts",112
2015-07-06,2,"Formal Shirts",77
2015-07-07,2,"Formal Shirts",76
2015-07-08,2,"Formal Shirts",87
2015-07-09,2,"Formal Shirts",90
2015-07-10,2,"Formal Shirts",97
2015-07-11,2,"Formal Shirts",106
2015-07-12,2,"Formal Shirts",95
2015-07-13,2,"Formal Shirts",69
2015-07-14,2,"Formal Shirts",76
2015-07-15,2,"Formal Shirts",91
2015-07-16,2,"Formal Shirts",93
2015-07-17,2,"Formal Shirts",94
2015-07-18,2,"Formal Shirts",88
2015-07-19,2,"Formal Shirts",119
2015-07-20,2,"Formal Shirts",85
2015-07-21,2,"Formal Shirts",93
2015-07-22,2,"Formal Shirts",74
2015-07-23,2,"Formal Shirts",90
2015-07-24,2,"Formal Shirts",81
2015-07-25,2,"Formal Shirts",121
2015-07-26,2,"Formal Shirts",114
2015-07-27,2,"Formal Shirts",67
2015-07-28,2,"Formal Shirts",79
2015-07-29,2,"Formal Shirts",104
2015-07-30,2,"Formal Shirts",106
2015-07-31,2,"Formal Shirts",100
2015-08-01,2,"Formal Shirts",100
2015-08-02,2,"Formal Shirts",103
2015-08-03,2,"Formal Shirts",72
2015-08-04,2,"Formal Shirts",71
2015-08-05,2,"Formal Shirts",83
2015-08-06,2,"Formal Shirts",92
2015-08-07,2,"Formal Shirts",111
2015-08-08,2,"Formal Shirts",90
2015-08-09,2,"Formal Shirts",117
2015-08-10,2,"Formal Shirts",73
2015-08-11,2,"Formal Shirts",84
2015-08-12,2,"Formal Shirts",78
2015-08-13,2,"Formal Shirts",80
2015-08-14,2,"Formal Shirts",95
2015-08-15,2,"Formal Shirts",88
2015-08-16,2,"Formal Shirts",118
2015-08-17,2,"Formal Shirts",69
2015-08-18,2,"Formal Shirts",98
2015-08-19,2,"Formal Shirts",68
2015-08-20,2,"Formal Shirts",76
2015-08-21,2,"Formal Shirts",114
2015-08-22,2,"Formal Shirts",94
2015-08-23,2,"Formal Shirts",81
2015-08-24,2,"Formal Shirts",85
2015-08-25,2,"Formal Shirts",75
2015-08-26,2,"Formal Shirts",89
2015-08-27,2,"Formal Shirts",87
2015-08-28,2,"Formal Shirts",90
2015-08-29,2,"Formal Shirts",96
2015-08-30,2,"Formal Shirts",82
2015-08-31,2,"Formal Shirts",69
2015-09-01,2,"Formal Shirts",80
2015-09-02,2,"Formal Shirts",70
2015-09-03,2,"Formal Shirts",75
2015-09-04,2,"Formal Shirts",102
2015-09-05,2,"Formal Shirts",100
2015-09-06,2,"Formal Shirts",99
2015-09-07,2,"Formal Shirts",77
2015-09-08,2,"Formal Shirts",75
2015-09-09,2,"Formal Shirts",58
2015-09-10,2,"Formal Shirts",81
2015-09-11,2,"Formal Shirts",80
2015-09-12,2,"Formal Shirts",82
2015-09-13,2,"Formal Shirts",101
2015-09-14,2,"Formal Shirts",65
2015-09-15,2,"Formal Shirts",78
2015-09-16,2,"Formal Shirts",75
2015-09-17,2,"Formal Shirts",74
2015-09-18,2,"Formal Shirts",84
2015-09-19,2,"Formal Shirts",75
2015-09-20,2,"Formal Shirts",105
2015-09-21,2,"Formal Shirts",54
2015-09-22,2,"Formal Shirts",68
2015-09-23,2,"Formal Shirts",66
2015-09-24,2,"Formal Shirts",88
2015-09-25,2,"Formal Shirts",84
2015-09-26,2,"Formal Shirts",80
2015-09-27,2,"Formal Shirts",100
2015-09-28,2,"Formal Shirts",65
2015-09-29,2,"Formal Shirts",68
2015-09-30,2,"Formal Shirts",74
2015-10-01,2,"Formal Shirts",64
2015-10-02,2,"Formal Shirts",80
2015-10-03,2,"Formal Shirts",73
2015-10-04,2,"Formal Shirts",91
2015-10-05,2,"Formal Shirts",55
2015-10-06,2,"Formal Shirts",73
2015-10-07,2,"Formal Shirts",70
2015-10-08,2,"Formal Shirts",82
2015-10-09,2,"Formal Shirts",87
2015-10-10,2,"Formal Shirts",92
2015-10-11,2,"Formal Shirts",88
2015-10-12,2,"Formal Shirts",55
2015-10-13,2,"Formal Shirts",78
2015-10-14,2,"Formal Shirts",64
2015-10-15,2,"Formal Shirts",62
2015-10-16,2,"Formal Shirts",81
2015-10-17,2,"Formal Shirts",77
2015-10-18,2,"Formal Shirts",84
2015-10-19,2,"Formal Shirts",56
2015-10-20,2,"Formal Shirts",63
2015-10-21,2,"Formal Shirts",80
2015-10-22,2,"Formal Shirts",70
2015-10-23,2,"Formal Shirts",95
2015-10-24,2,"Formal Shirts",76
2015-10-25,2,"Formal Shirts",66
2015-10-26,2,"Formal Shirts",64
2015-10-27,2,"Formal Shirts",92
2015-10-28,2,"Formal Shirts",76
2015-10-29,2,"Formal Shirts",75
2015-10-30,2,"Formal Shirts",88
2015-10-31,2,"Formal Shirts",92
2015-11-01,2,"Formal Shirts",108
2015-11-02,2,"Formal Shirts",65
2015-11-03,2,"Formal Shirts",81
2015-11-04,2,"Formal Shirts",75
2015-11-05,2,"Formal Shirts",74
2015-11-06,2,"Formal Shirts",79
2015-11-07,2,"Formal Shirts",108
2015-11-08,2,"Formal Shirts",93
2015-11-09,2,"Formal Shirts",61
2015-11-10,2,"Formal Shirts",73
2015-11-11,2,"Formal Shirts",72
2015-11-12,2,"Formal Shirts",70
2015-11-13,2,"Formal Shirts",82
2015-11-14,2,"Formal Shirts",97
2015-11-15,2,"Formal Shirts",102
2015-11-16,2,"Formal Shirts",68
2015-11-17,2,"Formal Shirts",79
2015-11-18,2,"Formal Shirts",69
2015-11-19,2,"Formal Shirts",82
2015-11-20,2,"Formal Shirts",67
2015-11-21,2,"Formal Shirts",108
2015-11-22,2,"Formal Shirts",109
2015-11-23,2,"Formal Shirts",56
2015-11-24,2,"Formal Shirts",73
2015-11-25,2,"Formal Shirts",86
2015-11-26,2,"Formal Shirts",74
2015-11-27,2,"Formal Shirts",89
2015-11-28,2,"Formal Shirts",107
2015-11-29,2,"Formal Shirts",112
2015-11-30,2,"Formal Shirts",63
2015-12-01,2,"Formal Shirts",53
2015-12-02,2,"Formal Shirts",61
2015-12-03,2,"Formal Shirts",54
2015-12-04,2,"Formal Shirts",55
2015-12-05,2,"Formal Shirts",69
2015-12-06,2,"Formal Shirts",66
2015-12-07,2,"Formal Shirts",43
2015-12-08,2,"Formal Shirts",56
2015-12-09,2,"Formal Shirts",61
2015-12-10,2,"Formal Shirts",60
2015-12-11,2,"Formal Shirts",55
2015-12-12,2,"Formal Shirts",73
2015-12-13,2,"Formal Shirts",71
2015-12-14,2,"Formal Shirts",65
2015-12-15,2,"Formal Shirts",61
2015-12-16,2,"Formal Shirts",50
2015-12-17,2,"Formal Shirts",60
2015-12-18,2,"Formal Shirts",52
2015-12-19,2,"Formal Shirts",69
2015-12-20,2,"Formal Shirts",64
2015-12-21,2,"Formal Shirts",52
2015-12-22,2,"Formal Shirts",60
2015-12-23,2,"Formal Shirts",54
2015-12-24,2,"Formal Shirts",61
2015-12-25,2,"Formal Shirts",65
2015-12-26,2,"Formal Shirts",66
2015-12-27,2,"Formal Shirts",70
2015-12-28,2,"Formal Shirts",46
2015-12-29,2,"Formal Shirts",48
2015-12-30,2,"Formal Shirts",56
2015-12-31,2,"Formal Shirts",53
2016-01-01,2,"Formal Shirts",61
2016-01-02,2,"Formal Shirts",52
2016-01-03,2,"Formal Shirts",61
2016-01-04,2,"Formal Shirts",44
2016-01-05,2,"Formal Shirts",58
2016-01-06,2,"Formal Shirts",43
2016-01-07,2,"Formal Shirts",62
2016-01-08,2,"Formal Shirts",49
2016-01-09,2,"Formal Shirts",60
2016-01-10,2,"Formal Shirts",63
2016-01-11,2,"Formal Shirts",54
2016-01-12,2,"Formal Shirts",56
2016-01-13,2,"Formal Shirts",54
2016-01-14,2,"Formal Shirts",49
2016-01-15,2,"Formal Shirts",52
2016-01-16,2,"Formal Shirts",63
2016-01-17,2,"Formal Shirts",65
2016-01-18,2,"Formal Shirts",51
2016-01-19,2,"Formal Shirts",42
2016-01-20,2,"Formal Shirts",54
2016-01-21,2,"Formal Shirts",49
2016-01-22,2,"Formal Shirts",56
2016-01-23,2,"Formal Shirts",66
2016-01-24,2,"Formal Shirts",58
2016-01-25,2,"Formal Shirts",48
2016-01-26,2,"Formal Shirts",53
2016-01-27,2,"Formal Shirts",57
2016-01-28,2,"Formal Shirts",48
2016-01-29,2,"Formal Shirts",57
2016-01-30,2,"Formal Shirts",64
2016-01-31,2,"Formal Shirts",76
2016-02-01,2,"Formal Shirts",45
2016-02-02,2,"Formal Shirts",65
2016-02-03,2,"Formal Shirts",72
2016-02-04,2,"Formal Shirts",59
2016-02-05,2,"Formal Shirts",77
2016-02-06,2,"Formal Shirts",76
2016-02-07,2,"Formal Shirts",70
2016-02-08,2,"Formal Shirts",55
2016-02-09,2,"Formal Shirts",57
2016-02-10,2,"Formal Shirts",60
2016-02-11,2,"Formal Shirts",65
2016-02-12,2,"Formal Shirts",62
2016-02-13,2,"Formal Shirts",63
2016-02-14,2,"Formal Shirts",72
2016-02-15,2,"Formal Shirts",50
2016-02-16,2,"Formal Shirts",74
2016-02-17,2,"Formal Shirts",58
2016-02-18,2,"Formal Shirts",71
2016-02-19,2,"Formal Shirts",64
2016-02-20,2,"Formal Shirts",81
2016-02-21,2,"Formal Shirts",65
2016-02-22,2,"Formal Shirts",43
2016-02-23,2,"Formal Shirts",49
2016-02-24,2,"Formal Shirts",55
2016-02-25,2,"Formal Shirts",55
2016-02-26,2,"Formal Shirts",78
2016-02-27,2,"Formal Shirts",69
2016-02-28,2,"Formal Shirts",56
2016-02-29,2,"Formal Shirts",42
2016-03-01,2,"Formal Shirts",77
2016-03-02,2,"Formal Shirts",79
2016-03-03,2,"Formal Shirts",85
2016-03-04,2,"Formal Shirts",68
2016-03-05,2,"Formal Shirts",89
2016-03-06,2,"Formal Shirts",106
2016-03-07,2,"Formal Shirts",49
2016-03-08,2,"Formal Shirts",86
2016-03-09,2,"Formal Shirts",61
2016-03-10,2,"Formal Shirts",73
2016-03-11,2,"Formal Shirts",75
2016-03-12,2,"Formal Shirts",89
2016-03-13,2,"Formal Shirts",87
2016-03-14,2,"Formal Shirts",58
2016-03-15,2,"Formal Shirts",59
2016-03-16,2,"Formal Shirts",61
2016-03-17,2,"Formal Shirts",72
2016-03-18,2,"Formal Shirts",86
2016-03-19,2,"Formal Shirts",96
2016-03-20,2,"Formal Shirts",78
2016-03-21,2,"Formal Shirts",72
2016-03-22,2,"Formal Shirts",66
2016-03-23,2,"Formal Shirts",56
2016-03-24,2,"Formal Shirts",73
2016-03-25,2,"Formal Shirts",82
2016-03-26,2,"Formal Shirts",92
2016-03-27,2,"Formal Shirts",71
2016-03-28,2,"Formal Shirts",52
2016-03-29,2,"Formal Shirts",69
2016-03-30,2,"Formal Shirts",59
2016-03-31,2,"Formal Shirts",68
2016-04-01,2,"Formal Shirts",92
2016-04-02,2,"Formal Shirts",106
2016-04-03,2,"Formal Shirts",88
2016-04-04,2,"Formal Shirts",76
2016-04-05,2,"Formal Shirts",75
2016-04-06,2,"Formal Shirts",76
2016-04-07,2,"Formal Shirts",88
2016-04-08,2,"Formal Shirts",85
2016-04-09,2,"Formal Shirts",104
2016-04-10,2,"Formal Shirts",98
2016-04-11,2,"Formal Shirts",62
2016-04-12,2,"Formal Shirts",81
2016-04-13,2,"Formal Shirts",73
2016-04-14,2,"Formal Shirts",83
2016-04-15,2,"Formal Shirts",87
2016-04-16,2,"Formal Shirts",117
2016-04-17,2,"Formal Shirts",105
2016-04-18,2,"Formal Shirts",77
2016-04-19,2,"Formal Shirts",79
2016-04-20,2,"Formal Shirts",61
2016-04-21,2,"Formal Shirts",74
2016-04-22,2,"Formal Shirts",99
2016-04-23,2,"Formal Shirts",105
2016-04-24,2,"Formal Shirts",114
2016-04-25,2,"Formal Shirts",68
2016-04-26,2,"Formal Shirts",82
2016-04-27,2,"Formal Shirts",90
2016-04-28,2,"Formal Shirts",75
2016-04-29,2,"Formal Shirts",86
2016-04-30,2,"Formal Shirts",86
2016-05-01,2,"Formal Shirts",87
2016-05-02,2,"Formal Shirts",72
2016-05-03,2,"Formal Shirts",90
2016-05-04,2,"Formal Shirts",86
2016-05-05,2,"Formal Shirts",98
2016-05-06,2,"Formal Shirts",100
2016-05-07,2,"Formal Shirts",100
2016-05-08,2,"Formal Shirts",107
2016-05-09,2,"Formal Shirts",76
2016-05-10,2,"Formal Shirts",108
2016-05-11,2,"Formal Shirts",71
2016-05-12,2,"Formal Shirts",89
2016-05-13,2,"Formal Shirts",111
2016-05-14,2,"Formal Shirts",104
2016-05-15,2,"Formal Shirts",103
2016-05-16,2,"Formal Shirts",73
2016-05-17,2,"Formal Shirts",76
2016-05-18,2,"Formal Shirts",84
2016-05-19,2,"Formal Shirts",82
2016-05-20,2,"Formal Shirts",99
2016-05-21,2,"Formal Shirts",93
2016-05-22,2,"Formal Shirts",110
2016-05-23,2,"Formal Shirts",69
2016-05-24,2,"Formal Shirts",89
2016-05-25,2,"Formal Shirts",62
2016-05-26,2,"Formal Shirts",89
2016-05-27,2,"Formal Shirts",100
2016-05-28,2,"Formal Shirts",93
2016-05-29,2,"Formal Shirts",139
2016-05-30,2,"Formal Shirts",78
2016-05-31,2,"Formal Shirts",91
2016-06-01,2,"Formal Shirts",105
2016-06-02,2,"Formal Shirts",83
2016-06-03,2,"Formal Shirts",104
2016-06-04,2,"Formal Shirts",109
2016-06-05,2,"Formal Shirts",124
2016-06-06,2,"Formal Shirts",59
2016-06-07,2,"Formal Shirts",95
2016-06-08,2,"Formal Shirts",83
2016-06-09,2,"Formal Shirts",85
2016-06-10,2,"Formal Shirts",106
2016-06-11,2,"Formal Shirts",96
2016-06-12,2,"Formal Shirts",131
2016-06-13,2,"Formal Shirts",68
2016-06-14,2,"Formal Shirts",91
2016-06-15,2,"Formal Shirts",97
2016-06-16,2,"Formal Shirts",95
2016-06-17,2,"Formal Shirts",115
2016-06-18,2,"Formal Shirts",108
2016-06-19,2,"Formal Shirts",124
2016-06-20,2,"Formal Shirts",71
2016-06-21,2,"Formal Shirts",86
2016-06-22,2,"Formal Shirts",100
2016-06-23,2,"Formal Shirts",106
2016-06-24,2,"Formal Shirts",120
2016-06-25,2,"Formal Shirts",98
2016-06-26,2,"Formal Shirts",123
2016-06-27,2,"Formal Shirts",71
2016-06-28,2,"Formal Shirts",85
2016-06-29,2,"Formal Shirts",79
2016-06-30,2,"Formal Shirts",92
2016-07-01,2,"Formal Shirts",108
2016-07-02,2,"Formal Shirts",106
2016-07-03,2,"Formal Shirts",138
2016-07-04,2,"Formal Shirts",72
2016-07-05,2,"Formal Shirts",92
2016-07-06,2,"Formal Shirts",88
2016-07-07,2,"Formal Shirts",102
2016-07-08,2,"Formal Shirts",106
2016-07-09,2,"Formal Shirts",91
2016-07-10,2,"Formal Shirts",134
2016-07-11,2,"Formal Shirts",80
2016-07-12,2,"Formal Shirts",104
2016-07-13,2,"Formal Shirts",106
2016-07-14,2,"Formal Shirts",106
2016-07-15,2,"Formal Shirts",105
2016-07-16,2,"Formal Shirts",111
2016-07-17,2,"Formal Shirts",113
2016-07-18,2,"Formal Shirts",77
2016-07-19,2,"Formal Shirts",86
2016-07-20,2,"Formal Shirts",102
2016-07-21,2,"Formal Shirts",86
2016-07-22,2,"Formal Shirts",127
2016-07-23,2,"Formal Shirts",107
2016-07-24,2,"Formal Shirts",115
2016-07-25,2,"Formal Shirts",89
2016-07-26,2,"Formal Shirts",92
2016-07-27,2,"Formal Shirts",74
2016-07-28,2,"Formal Shirts",103
2016-07-29,2,"Formal Shirts",109
2016-07-30,2,"Formal Shirts",105
2016-07-31,2,"Formal Shirts",119
2016-08-01,2,"Formal Shirts",69
2016-08-02,2,"Formal Shirts",93
2016-08-03,2,"Formal Shirts",91
2016-08-04,2,"Formal Shirts",118
2016-08-05,2,"Formal Shirts",87
2016-08-06,2,"Formal Shirts",136
2016-08-07,2,"Formal Shirts",118
2016-08-08,2,"Formal Shirts",80
2016-08-09,2,"Formal Shirts",92
2016-08-10,2,"Formal Shirts",81
2016-08-11,2,"Formal Shirts",81
2016-08-12,2,"Formal Shirts",111
2016-08-13,2,"Formal Shirts",97
2016-08-14,2,"Formal Shirts",116
2016-08-15,2,"Formal Shirts",86
2016-08-16,2,"Formal Shirts",87
2016-08-17,2,"Formal Shirts",72
2016-08-18,2,"Formal Shirts",93
2016-08-19,2,"Formal Shirts",109
2016-08-20,2,"Formal Shirts",97
2016-08-21,2,"Formal Shirts",110
2016-08-22,2,"Formal Shirts",72
2016-08-23,2,"Formal Shirts",94
2016-08-24,2,"Formal Shirts",85
2016-08-25,2,"Formal Shirts",97
2016-08-26,2,"Formal Shirts",79
2016-08-27,2,"Formal Shirts",100
2016-08-28,2,"Formal Shirts",125
2016-08-29,2,"Formal Shirts",82
2016-08-30,2,"Formal Shirts",82
2016-08-31,2,"Formal Shirts",81
2016-09-01,2,"Formal Shirts",97
2016-09-02,2,"Formal Shirts",96
2016-09-03,2,"Formal Shirts",116
2016-09-04,2,"Formal Shirts",115
2016-09-05,2,"Formal Shirts",79
2016-09-06,2,"Formal Shirts",86
2016-09-07,2,"Formal Shirts",74
2016-09-08,2,"Formal Shirts",87
2016-09-09,2,"Formal Shirts",90
2016-09-10,2,"Formal Shirts",93
2016-09-11,2,"Formal Shirts",106
2016-09-12,2,"Formal Shirts",69
2016-09-13,2,"Formal Shirts",66
2016-09-14,2,"Formal Shirts",88
2016-09-15,2,"Formal Shirts",83
2016-09-16,2,"Formal Shirts",84
2016-09-17,2,"Formal Shirts",89
2016-09-18,2,"Formal Shirts",104
2016-09-19,2,"Formal Shirts",89
2016-09-20,2,"Formal Shirts",79
2016-09-21,2,"Formal Shirts",84
2016-09-22,2,"Formal Shirts",74
2016-09-23,2,"Formal Shirts",101
2016-09-24,2,"Formal Shirts",107
2016-09-25,2,"Formal Shirts",90
2016-09-26,2,"Formal Shirts",88
2016-09-27,2,"Formal Shirts",78
2016-09-28,2,"Formal Shirts",79
2016-09-29,2,"Formal Shirts",76
2016-09-30,2,"Formal Shirts",93
2016-10-01,2,"Formal Shirts",88
2016-10-02,2,"Formal Shirts",97
2016-10-03,2,"Formal Shirts",53
2016-10-04,2,"Formal Shirts",69
2016-10-05,2,"Formal Shirts",76
2016-10-06,2,"Formal Shirts",103
2016-10-07,2,"Formal Shirts",97
2016-10-08,2,"Formal Shirts",88
2016-10-09,2,"Formal Shirts",93
2016-10-10,2,"Formal Shirts",69
2016-10-11,2,"Formal Shirts",64
2016-10-12,2,"Formal Shirts",78
2016-10-13,2,"Formal Shirts",77
2016-10-14,2,"Formal Shirts",91
2016-10-15,2,"Formal Shirts",79
2016-10-16,2,"Formal Shirts",118
2016-10-17,2,"Formal Shirts",81
2016-10-18,2,"Formal Shirts",87
2016-10-19,2,"Formal Shirts",87
2016-10-20,2,"Formal Shirts",69
2016-10-21,2,"Formal Shirts",88
2016-10-22,2,"Formal Shirts",82
2016-10-23,2,"Formal Shirts",93
